logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Value,Analyze
129851,1970-01-02 09:00:08.415245,60.072,8,8.415244,60.071,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
130692,1970-01-02 09:00:08.465593,50.348,8,8.465592,50.348,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
131770,1970-01-02 09:00:08.525715,60.122,8,8.525714,60.122,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
132627,1970-01-02 09:00:08.577041,51.32599999999999,8,8.57704,51.326,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
133688,1970-01-02 09:00:08.645140,68.099,8,8.645139,68.099,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
134591,1970-01-02 09:00:08.695183,50.043,8,8.695183,50.044,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
135364,1970-01-02 09:00:08.745469,50.285999999999994,8,8.745468,50.285,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
136279,1970-01-02 09:00:08.795244,49.775,8,8.795244,49.776,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
136280,1970-01-02 09:00:08.795244,0.0,8,8.795244,0.0,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
137381,1970-01-02 09:00:08.865405,70.161,8,8.865405,70.161,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
138291,1970-01-02 09:00:08.915259,49.854,8,8.915258,49.853,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
139258,1970-01-02 09:00:08.975304,60.045,8,8.975303,60.045,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
140068,1970-01-02 09:00:09.025199,49.895,8,9.025199,49.896,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
141047,1970-01-02 09:00:09.085506,60.307,8,9.085505,60.306,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
141840,1970-01-02 09:00:09.135474,49.967999999999996,8,9.135473,49.968,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
142873,1970-01-02 09:00:09.195147,59.672999999999995,8,9.195146,59.673,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
143641,1970-01-02 09:00:09.245094,49.946999999999996,8,9.245093,49.947,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
144579,1970-01-02 09:00:09.295412,50.318000000000005,8,9.295412,50.319,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
145316,1970-01-02 09:00:09.345277,49.865,8,9.345277,49.865,1,0xcaf0036a,0,0,2,8191,8191,1,0,1,0,0xffffffff,4294967295
146364,1970-01-02 09:00:09.405418,60.141,8,9.405417,60.14,1,0xcaf0036a,0,0,2,8191,8191,2,0,1,0,0xffffffff,4294967295
147148,1970-01-02 09:00:09.455015,49.597,8,9.455014,49.597,1,0xcaf0036a,0,0,2,8191,8191,3,0,1,0,0xffffffff,4294967295
148192,1970-01-02 09:00:09.515047,60.032000000000004,8,9.515046,60.032,1,0xcaf0036a,0,0,2,8191,8191,0,0,1,0,0xffffffff,4294967295
