logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Profile type,Retransmission,Update,Accuracy,Distance,Value 0,Value 1
34417,1970-01-02 09:00:02.671592,5.57,8,2.671592,5.571,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
35223,1970-01-02 09:00:02.717157,45.565000000000005,8,2.717157,45.565,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
35307,1970-01-02 09:00:02.722505,5.348000000000001,8,2.722505,5.348,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
35491,1970-01-02 09:00:02.735219,12.714,8,2.735219,12.714,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
35545,1970-01-02 09:00:02.740099,4.88,8,2.740098,4.879,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
35791,1970-01-02 09:00:02.755182,15.082999999999998,8,2.755182,15.084,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
35829,1970-01-02 09:00:02.759956,4.774,8,2.759955,4.773,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
36186,1970-01-02 09:00:02.775266,15.31,8,2.775266,15.311,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
36243,1970-01-02 09:00:02.779826,4.56,8,2.779825,4.559,1,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
37036,1970-01-02 09:00:02.825135,45.309000000000005,8,2.825135,45.31,7,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
37064,1970-01-02 09:00:02.829368,4.233,8,2.829367,4.232,1,0xcaf0025e,0,0,2,8191,8191,0,0,1,0,3,0,1023,1023
37406,1970-01-02 09:00:02.846405,17.037,8,2.846405,17.038,7,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
37452,1970-01-02 09:00:02.850604,4.199,8,2.850604,4.199,1,0xcaf0025e,0,0,2,8191,8191,1,0,1,0,3,0,1023,1023
37706,1970-01-02 09:00:02.866098,15.494000000000002,8,2.866098,15.494,7,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
37774,1970-01-02 09:00:02.869897,3.799,8,2.869896,3.798,1,0xcaf0025e,0,0,2,8191,8191,2,0,1,0,3,0,1023,1023
38048,1970-01-02 09:00:02.885255,15.358,8,2.885254,15.358,7,0xcaf0025e,0,0,2,8191,8191,3,0,1,0,3,0,1023,1023
