logIndex,logTime,¦¤logTime[ms],length,timeStamp[s],¦¤timeStamp[ms],seq,ID,msgcnt,¦¤msgcnt,Path Index,Offset,Offset(Adj),Cyclic Counter,Position Index,Position Probablility,Position Age,Position Confidence,Speed,Relative Heading
453948,1970-01-02 09:00:27.907247,0.107,8,27.907246,0.106,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,12,1,64,72
462972,1970-01-02 09:00:28.456142,548.895,8,28.456141,548.895,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
462973,1970-01-02 09:00:28.456165,0.023,8,28.456165,0.024,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,22,1,64,72
471988,1970-01-02 09:00:28.996211,540.046,8,28.99621,540.045,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
471990,1970-01-02 09:00:28.996287,0.076,8,28.996287,0.077,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
481055,1970-01-02 09:00:29.546126,549.8389999999999,8,29.546125,549.838,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
481056,1970-01-02 09:00:29.546182,0.056,8,29.546181,0.056,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
490423,1970-01-02 09:00:30.106253,560.071,8,30.106253,560.072,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,11,1,64,72
490424,1970-01-02 09:00:30.106285,0.032,8,30.106284,0.031,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,11,1,64,72
499371,1970-01-02 09:00:30.646343,540.058,8,30.646342,540.058,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,20,1,64,72
499373,1970-01-02 09:00:30.646398,0.055,8,30.646397,0.055,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,20,1,64,72
508447,1970-01-02 09:00:31.196018,549.62,8,31.196018,549.621,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
508449,1970-01-02 09:00:31.196128,0.11,8,31.196128,0.11,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
517713,1970-01-02 09:00:31.756272,560.144,8,31.756272,560.144,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,20,1,64,72
517714,1970-01-02 09:00:31.756341,0.06899999999999999,8,31.75634,0.068,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,20,1,64,72
526684,1970-01-02 09:00:32.296420,540.079,8,32.29642,540.08,7,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
526685,1970-01-02 09:00:32.296442,0.022,8,32.296441,0.021,1,0xcaf0054c,0,0,2,8191,8191,3,0,0,9,1,64,72
535841,1970-01-02 09:00:32.846278,549.836,8,32.846278,549.837,7,0xcaf0054c,0,0,2,8191,8191,0,0,0,18,1,64,72
535844,1970-01-02 09:00:32.846383,0.10500000000000001,8,32.846382,0.104,1,0xcaf0054c,0,0,2,8191,8191,0,0,0,18,1,64,72
545006,1970-01-02 09:00:33.396436,550.053,8,33.396435,550.053,7,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
545010,1970-01-02 09:00:33.396652,0.216,8,33.396651,0.216,1,0xcaf0054c,0,0,2,8191,8191,1,0,0,9,1,64,72
554092,1970-01-02 09:00:33.946309,549.6569999999999,8,33.946308,549.657,7,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
554093,1970-01-02 09:00:33.946358,0.049,8,33.946357,0.049,1,0xcaf0054c,0,0,2,8191,8191,2,0,0,19,1,64,72
